Environment activated: /hpchome/giorgio24/Log-Anomaly-Detection-via-LLMs/conda_venv
Starting fine tuning BERT model..
Loaded data..
Prepared datasets..
Tokenized data..
Loaded BERT..
12.1
<function is_available at 0x7f295c9b87c0>
Using device: cuda
Starting training BERT..
{'loss': 0.3342, 'grad_norm': 1.814407467842102, 'learning_rate': 9.999652210204154e-06, 'epoch': 0.0}
{'loss': 0.0, 'grad_norm': 0.005808941554278135, 'learning_rate': 4.948353215316663e-06, 'epoch': 5.05}
{'loss': 0.0001, 'grad_norm': 0.0002564252645242959, 'learning_rate': 4.9480054255208156e-06, 'epoch': 5.05}
{'loss': 0.0002, 'grad_norm': 0.00027670551207847893, 'learning_rate': 4.9476576357249685e-06, 'epoch': 5.05}
{'loss': 0.0007, 'grad_norm': 0.00025505077792331576, 'learning_rate': 4.947309845929121e-06, 'epoch': 5.05}
{'loss': 0.0, 'grad_norm': 0.00028732692589983344, 'learning_rate': 4.946962056133273e-06, 'epoch': 5.05}
{'loss': 0.0, 'grad_norm': 0.0002346274850424379, 'learning_rate': 4.946614266337426e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00030947013874538243, 'learning_rate': 4.946266476541579e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00030089053325355053, 'learning_rate': 4.945918686745732e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00028084494988434017, 'learning_rate': 4.945570896949884e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0034892268013209105, 'learning_rate': 4.945223107154036e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0002665715874172747, 'learning_rate': 4.944875317358189e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0022781796287745237, 'learning_rate': 4.944527527562342e-06, 'epoch': 5.06}
{'loss': 0.0004, 'grad_norm': 0.00029961238033138216, 'learning_rate': 4.944179737766494e-06, 'epoch': 5.06}
{'loss': 0.0003, 'grad_norm': 0.0002381867525400594, 'learning_rate': 4.943831947970647e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0018181541236117482, 'learning_rate': 4.943484158174799e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.002093019662424922, 'learning_rate': 4.943136368378952e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0002580347645562142, 'learning_rate': 4.9427885785831045e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0003076559223700315, 'learning_rate': 4.9424407887872575e-06, 'epoch': 5.06}
{'loss': 0.0002, 'grad_norm': 0.0002573512028902769, 'learning_rate': 4.9420929989914104e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00023634108947589993, 'learning_rate': 4.941745209195563e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00026236139819957316, 'learning_rate': 4.941397419399715e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0020603989250957966, 'learning_rate': 4.941049629603868e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00025320175336673856, 'learning_rate': 4.940701839808021e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00023201773001346737, 'learning_rate': 4.940354050012174e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0002635736600495875, 'learning_rate': 4.940006260216326e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0002962950093206018, 'learning_rate': 4.939658470420478e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00024581089382991195, 'learning_rate': 4.939310680624631e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0002506842138245702, 'learning_rate': 4.938962890828783e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0003141530614811927, 'learning_rate': 4.938615101032936e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00024204817600548267, 'learning_rate': 4.938267311237089e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0002676279400475323, 'learning_rate': 4.937919521441241e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00031388571369461715, 'learning_rate': 4.937571731645394e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.0002824824186973274, 'learning_rate': 4.937223941849546e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00024938920978456736, 'learning_rate': 4.936876152053699e-06, 'epoch': 5.06}
{'loss': 0.0, 'grad_norm': 0.00021892471704632044, 'learning_rate': 4.936528362257852e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00024058876442722976, 'learning_rate': 4.9361805724620045e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0010384402703493834, 'learning_rate': 4.935832782666157e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00023636109835933894, 'learning_rate': 4.93548499287031e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002810960286296904, 'learning_rate': 4.935137203074462e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.000270872755208984, 'learning_rate': 4.934789413278615e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002466817677486688, 'learning_rate': 4.934441623482768e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002328098053112626, 'learning_rate': 4.93409383368692e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002907210437115282, 'learning_rate': 4.933746043891073e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00022883742349222302, 'learning_rate': 4.933398254095225e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0019883092027157545, 'learning_rate': 4.933050464299378e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002457746013533324, 'learning_rate': 4.932702674503531e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00020759298058692366, 'learning_rate': 4.932354884707683e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0008664981578476727, 'learning_rate': 4.932007094911836e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0009164402727037668, 'learning_rate': 4.931659305115988e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00023215857800096273, 'learning_rate': 4.93131151532014e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002700390468817204, 'learning_rate': 4.930963725524293e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00023428535496350378, 'learning_rate': 4.930615935728446e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00023023993708193302, 'learning_rate': 4.9302681459325985e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00024616625159978867, 'learning_rate': 4.9299203561367515e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00021735357586294413, 'learning_rate': 4.929572566340904e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002961179125122726, 'learning_rate': 4.929224776545057e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002743064833339304, 'learning_rate': 4.92887698674921e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.000220400674152188, 'learning_rate': 4.928529196953362e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00023801073257345706, 'learning_rate': 4.928181407157515e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00022818089928478003, 'learning_rate': 4.927833617361667e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.00026126400916837156, 'learning_rate': 4.927485827565819e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0009517538128420711, 'learning_rate': 4.927138037769972e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0002708731044549495, 'learning_rate': 4.926790247974125e-06, 'epoch': 5.07}
{'loss': 0.0, 'grad_norm': 0.0009609150583855808, 'learning_rate': 4.926442458178278e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00025520374765619636, 'learning_rate': 4.92609466838243e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00020609087368939072, 'learning_rate': 4.925746878586582e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0002242462505819276, 'learning_rate': 4.925399088790735e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00023432107991538942, 'learning_rate': 4.925051298994888e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00023247940407600254, 'learning_rate': 4.9247035091990404e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0003102970658801496, 'learning_rate': 4.924355719403193e-06, 'epoch': 5.08}
{'loss': 0.0217, 'grad_norm': 0.000738870759960264, 'learning_rate': 4.9240079296073456e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00027688423870131373, 'learning_rate': 4.9236601398114985e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00023486615100409836, 'learning_rate': 4.923312350015651e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0007529864669777453, 'learning_rate': 4.922964560219804e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00025223378906957805, 'learning_rate': 4.922616770423957e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0002727214014157653, 'learning_rate': 4.922268980628109e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00023902572866063565, 'learning_rate': 4.921921190832261e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00025896960869431496, 'learning_rate': 4.921573401036414e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0002839002409018576, 'learning_rate': 4.921225611240567e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00025262351846322417, 'learning_rate': 4.920877821444719e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00026366859674453735, 'learning_rate': 4.920530031648872e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00024839717661961913, 'learning_rate': 4.920182241853024e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0006034463876858354, 'learning_rate': 4.919834452057177e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00023845404211897403, 'learning_rate': 4.919486662261329e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0002493424399290234, 'learning_rate': 4.919138872465482e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0002488723548594862, 'learning_rate': 4.918791082669635e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0002503494906704873, 'learning_rate': 4.9184432928737875e-06, 'epoch': 5.08}
{'loss': 0.0003, 'grad_norm': 0.00025406864006072283, 'learning_rate': 4.9180955030779404e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0008567011682316661, 'learning_rate': 4.917747713282093e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.00026363105280324817, 'learning_rate': 4.9173999234862456e-06, 'epoch': 5.08}
{'loss': 0.0, 'grad_norm': 0.0007016767631284893, 'learning_rate': 4.917052133690398e-06, 'epoch': 5.08}
{'loss': 0.0003, 'grad_norm': 0.00023592589423060417, 'learning_rate': 4.916704343894551e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0002880656684283167, 'learning_rate': 4.916356554098703e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0007408446399495006, 'learning_rate': 4.916008764302856e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00022743199951946735, 'learning_rate': 4.915660974507008e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00022677196830045432, 'learning_rate': 4.915313184711161e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00023507335572503507, 'learning_rate': 4.914965394915314e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0002443813718855381, 'learning_rate': 4.914617605119466e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00023064343258738518, 'learning_rate': 4.914269815323619e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00022535378229804337, 'learning_rate': 4.913922025527771e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00023618429258931428, 'learning_rate': 4.913574235731924e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00026342199998907745, 'learning_rate': 4.913226445936076e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00024504191242158413, 'learning_rate': 4.912878656140229e-06, 'epoch': 5.09}
{'loss': 0.0178, 'grad_norm': 0.0002435338537907228, 'learning_rate': 4.9125308663443815e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00023404562671203166, 'learning_rate': 4.9121830765485345e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0002642610634211451, 'learning_rate': 4.911835286752687e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00024653307627886534, 'learning_rate': 4.91148749695684e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0002785850374493748, 'learning_rate': 4.911139707160993e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00028413371182978153, 'learning_rate': 4.910791917365145e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0003062984033022076, 'learning_rate': 4.910444127569298e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00023362968931905925, 'learning_rate': 4.91009633777345e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0002506343007553369, 'learning_rate': 4.909748547977603e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00024447229225188494, 'learning_rate': 4.909400758181755e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00024046460748650134, 'learning_rate': 4.909052968385908e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00025190613814629614, 'learning_rate': 4.908705178590061e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00026018216158263385, 'learning_rate': 4.908357388794213e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00025170345907099545, 'learning_rate': 4.908009598998365e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.0007438174216076732, 'learning_rate': 4.907661809202518e-06, 'epoch': 5.09}
{'loss': 0.0004, 'grad_norm': 0.00024370448954869062, 'learning_rate': 4.907314019406671e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00025640931562520564, 'learning_rate': 4.906966229610823e-06, 'epoch': 5.09}
{'loss': 0.0, 'grad_norm': 0.00026570147019810975, 'learning_rate': 4.906618439814976e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.000772712635807693, 'learning_rate': 4.9062706500191285e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0006053652032278478, 'learning_rate': 4.9059228602232815e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00023848247656133026, 'learning_rate': 4.9055750704274345e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00025048130191862583, 'learning_rate': 4.905227280631587e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0006492025568149984, 'learning_rate': 4.90487949083574e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0002372976450715214, 'learning_rate': 4.904531701039892e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00021822366397827864, 'learning_rate': 4.904183911244044e-06, 'epoch': 5.1}
{'loss': 0.0167, 'grad_norm': 0.0002473325002938509, 'learning_rate': 4.903836121448197e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0002231108956038952, 'learning_rate': 4.90348833165235e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00023393404262606055, 'learning_rate': 4.903140541856503e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.000275205064099282, 'learning_rate': 4.902792752060655e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0002505049342289567, 'learning_rate': 4.902444962264807e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0007256838725879788, 'learning_rate': 4.90209717246896e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00024149393721017987, 'learning_rate': 4.901749382673113e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0004928583512082696, 'learning_rate': 4.901401592877265e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00023936071374919266, 'learning_rate': 4.901053803081418e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0005937608075328171, 'learning_rate': 4.9007060132855704e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0002627544745337218, 'learning_rate': 4.900358223489723e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00026984972646459937, 'learning_rate': 4.9000104336938756e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00023447751300409436, 'learning_rate': 4.8996626438980285e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00026433225139044225, 'learning_rate': 4.8993148541021815e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00023749029787722975, 'learning_rate': 4.898967064306334e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0002836008497979492, 'learning_rate': 4.898619274510486e-06, 'epoch': 5.1}
{'loss': 0.0003, 'grad_norm': 0.22438836097717285, 'learning_rate': 4.898271484714639e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0002810083096846938, 'learning_rate': 4.897923694918792e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00023085711291059852, 'learning_rate': 4.897575905122944e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0002420787059236318, 'learning_rate': 4.897228115327097e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.00026568034081719816, 'learning_rate': 4.896880325531249e-06, 'epoch': 5.1}
{'loss': 0.0, 'grad_norm': 0.0005538054392673075, 'learning_rate': 4.896532535735402e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.000626450520940125, 'learning_rate': 4.896184745939554e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00025130907306447625, 'learning_rate': 4.895836956143707e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002503339492250234, 'learning_rate': 4.89548916634786e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002596035192254931, 'learning_rate': 4.895141376552012e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00027500552823767066, 'learning_rate': 4.894793586756165e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00023343229258898646, 'learning_rate': 4.8944457969603175e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002580069412942976, 'learning_rate': 4.8940980071644704e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002721093187574297, 'learning_rate': 4.893750217368623e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002607834176160395, 'learning_rate': 4.893402427572776e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002700363693293184, 'learning_rate': 4.893054637776928e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00023528830206487328, 'learning_rate': 4.892706847981081e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00022342665761243552, 'learning_rate': 4.892359058185233e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0005436321371234953, 'learning_rate': 4.892011268389386e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002347837871639058, 'learning_rate': 4.891663478593539e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00023960198450367898, 'learning_rate': 4.891315688797691e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00022424977214541286, 'learning_rate': 4.890967899001844e-06, 'epoch': 5.11}
{'loss': 0.0513, 'grad_norm': 0.00024864834267646074, 'learning_rate': 4.890620109205996e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002990667417179793, 'learning_rate': 4.890272319410149e-06, 'epoch': 5.11}
{'loss': 0.0001, 'grad_norm': 0.0003342300478834659, 'learning_rate': 4.889924529614301e-06, 'epoch': 5.11}
{'loss': 0.0004, 'grad_norm': 0.0002633304102346301, 'learning_rate': 4.889576739818454e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.0002775515604298562, 'learning_rate': 4.889228950022607e-06, 'epoch': 5.11}
{'loss': 0.0001, 'grad_norm': 0.00702529726549983, 'learning_rate': 4.888881160226759e-06, 'epoch': 5.11}
{'loss': 0.0001, 'grad_norm': 0.012589200399816036, 'learning_rate': 4.8885333704309115e-06, 'epoch': 5.11}
{'loss': 0.0001, 'grad_norm': 0.00024858457618393004, 'learning_rate': 4.8881855806350645e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00024368845333810896, 'learning_rate': 4.8878377908392175e-06, 'epoch': 5.11}
{'loss': 0.0001, 'grad_norm': 0.00025918742176145315, 'learning_rate': 4.88749000104337e-06, 'epoch': 5.11}
{'loss': 0.0001, 'grad_norm': 0.00386760919354856, 'learning_rate': 4.887142211247523e-06, 'epoch': 5.11}
{'loss': 0.0001, 'grad_norm': 0.01520952396094799, 'learning_rate': 4.886794421451675e-06, 'epoch': 5.11}
{'loss': 0.0, 'grad_norm': 0.00026573825743980706, 'learning_rate': 4.886446631655828e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00023245945340022445, 'learning_rate': 4.88609884185998e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00027216042508371174, 'learning_rate': 4.885751052064133e-06, 'epoch': 5.12}
{'loss': 0.0001, 'grad_norm': 0.0002540852874517441, 'learning_rate': 4.885403262268286e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00026224611792713404, 'learning_rate': 4.885055472472438e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00028163930983282626, 'learning_rate': 4.88470768267659e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.0002420270029688254, 'learning_rate': 4.884359892880743e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.002985285595059395, 'learning_rate': 4.884012103084896e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.0022272332571446896, 'learning_rate': 4.883664313289049e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.003529137000441551, 'learning_rate': 4.883316523493201e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.0002497885434422642, 'learning_rate': 4.882968733697353e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.002610784722492099, 'learning_rate': 4.882620943901506e-06, 'epoch': 5.12}
{'loss': 0.0131, 'grad_norm': 3.0638980865478516, 'learning_rate': 4.8822731541056585e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00026939058443531394, 'learning_rate': 4.8819253643098115e-06, 'epoch': 5.12}
{'loss': 0.0001, 'grad_norm': 0.0002546642208471894, 'learning_rate': 4.8815775745139645e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00026980694383382797, 'learning_rate': 4.881229784718117e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.000290855037746951, 'learning_rate': 4.880881994922269e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00029080905369482934, 'learning_rate': 4.880534205126422e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00024776041391305625, 'learning_rate': 4.880186415330575e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.0003145636583212763, 'learning_rate': 4.879838625534728e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.0003442159795667976, 'learning_rate': 4.87949083573888e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.00031239644158631563, 'learning_rate': 4.879143045943032e-06, 'epoch': 5.12}
{'loss': 0.0, 'grad_norm': 0.0011546810856088996, 'learning_rate': 4.878795256147185e-06, 'epoch': 5.12}
